,ID,date,from,to,y_pred
37,2001,2019-01-16,14:02:50.501,14:02:51.305,1
38,2001,2019-01-16,14:02:51.466,14:02:59.981,2
39,2001,2019-01-16,14:03:00.143,14:03:34.362,1
40,2001,2019-01-16,14:03:34.522,14:03:42.074,2
41,2001,2019-01-16,14:03:42.235,14:03:42.395,3
42,2001,2019-01-16,14:03:42.556,14:03:47.216,2
43,2001,2019-01-16,14:03:47.376,14:03:47.376,3
44,2001,2019-01-16,14:03:47.537,14:03:47.697,2
45,2001,2019-01-16,14:03:47.859,14:03:47.859,3
46,2001,2019-01-16,14:03:48.019,14:03:48.503,2
47,2001,2019-01-16,14:03:48.663,14:03:49.786,3
48,2001,2019-01-16,14:03:49.947,14:03:50.108,2
49,2001,2019-01-16,14:03:50.27,14:03:50.27,3
50,2001,2019-01-16,14:03:50.429,14:04:15.005,2
51,2001,2019-01-16,14:04:15.166,14:04:16.451,3
52,2001,2019-01-16,14:04:16.612,14:04:16.612,2
53,2001,2019-01-16,14:04:16.78,14:04:19.986,3
54,2001,2019-01-16,14:04:20.146,14:04:20.146,2
55,2001,2019-01-16,14:04:20.306,14:04:20.628,3
56,2001,2019-01-16,14:04:20.79,14:04:20.79,2
57,2001,2019-01-16,14:04:20.952,14:04:21.11,3
58,2001,2019-01-16,14:04:21.272,14:04:21.272,2
59,2001,2019-01-16,14:04:21.431,14:04:21.593,3
60,2001,2019-01-16,14:04:21.753,14:04:23.361,2
61,2001,2019-01-16,14:04:23.52,14:04:23.52,3
62,2001,2019-01-16,14:04:23.682,14:04:34.609,2
63,2001,2019-01-16,14:04:34.766,14:04:35.086,3
64,2001,2019-01-16,14:04:35.247,14:04:36.052,2
65,2001,2019-01-16,14:04:36.211,14:04:36.695,3
66,2001,2019-01-16,14:04:36.853,14:04:37.175,2
67,2001,2019-01-16,14:04:37.335,14:04:37.335,3
68,2001,2019-01-16,14:04:37.497,14:04:39.104,2
69,2001,2019-01-16,14:04:39.264,14:04:39.264,3
70,2001,2019-01-16,14:04:39.424,14:04:39.585,2
71,2001,2019-01-16,14:04:39.745,14:05:06.416,3
72,2001,2019-01-16,14:05:06.577,14:05:06.577,2
73,2001,2019-01-16,14:05:06.736,14:05:08.185,3
74,2001,2019-01-16,14:05:08.343,14:05:08.825,2
75,2001,2019-01-16,14:05:08.985,14:05:08.985,3
76,2001,2019-01-16,14:05:09.146,14:05:09.146,2
77,2001,2019-01-16,14:05:09.308,14:05:32.281,3
78,2001,2019-01-16,14:05:32.444,14:05:32.444,2
79,2001,2019-01-16,14:05:32.603,14:05:34.052,3
80,2001,2019-01-16,14:05:34.21,14:05:34.21,2
81,2001,2019-01-16,14:05:34.372,14:05:34.372,3
82,2001,2019-01-16,14:05:34.533,14:05:34.854,2
83,2001,2019-01-16,14:05:35.014,14:05:35.336,3
84,2001,2019-01-16,14:05:35.496,14:05:35.496,2
85,2001,2019-01-16,14:05:35.657,14:05:38.87,3
86,2001,2019-01-16,14:05:39.032,14:05:39.032,2
87,2001,2019-01-16,14:05:39.192,14:05:40.317,3
88,2001,2019-01-16,14:05:40.477,14:05:41.28,2
89,2001,2019-01-16,14:05:41.441,14:05:41.603,3
90,2001,2019-01-16,14:05:41.764,14:05:41.764,2
91,2001,2019-01-16,14:05:41.926,14:05:41.926,3
92,2001,2019-01-16,14:05:42.085,14:05:42.888,2
93,2001,2019-01-16,14:05:43.047,14:05:43.047,3
94,2001,2019-01-16,14:05:43.209,14:05:43.532,2
95,2001,2019-01-16,14:05:43.69,14:05:44.816,3
96,2001,2019-01-16,14:05:44.975,14:05:55.74,2
97,2001,2019-01-16,14:05:55.901,14:05:56.382,3
98,2001,2019-01-16,14:05:56.542,14:05:58.155,2
99,2001,2019-01-16,14:05:58.31,14:05:58.31,3
100,2001,2019-01-16,14:05:58.47,14:05:59.112,2
101,2001,2019-01-16,14:05:59.273,14:05:59.273,3
102,2001,2019-01-16,14:05:59.434,14:07:13.98,2
103,2001,2019-01-16,14:07:14.142,14:07:14.142,3
104,2001,2019-01-16,14:07:14.302,14:07:14.302,2
105,2001,2019-01-16,14:07:14.462,14:07:14.462,3
106,2001,2019-01-16,14:07:14.621,14:07:14.621,2
107,2001,2019-01-16,14:07:14.784,14:07:26.032,3
108,2001,2019-01-16,14:07:26.19,14:07:26.833,2
109,2001,2019-01-16,14:07:26.996,14:07:26.996,3
110,2001,2019-01-16,14:07:27.154,14:07:27.154,2
111,2001,2019-01-16,14:07:27.315,14:07:28.441,3
112,2001,2019-01-16,14:07:28.601,14:07:29.885,2
113,2001,2019-01-16,14:07:30.045,14:07:30.045,3
114,2001,2019-01-16,14:07:30.206,14:07:30.368,2
115,2001,2019-01-16,14:07:30.529,14:07:30.529,3
116,2001,2019-01-16,14:07:30.69,14:07:30.851,2
117,2001,2019-01-16,14:07:31.01,14:07:31.01,3
118,2001,2019-01-16,14:07:31.17,14:07:31.17,2
119,2001,2019-01-16,14:07:31.331,14:07:31.331,3
120,2001,2019-01-16,14:07:31.492,14:07:31.492,2
121,2001,2019-01-16,14:07:31.655,14:07:31.655,3
122,2001,2019-01-16,14:07:31.813,14:07:31.813,2
123,2001,2019-01-16,14:07:31.974,14:07:43.709,3
124,2001,2019-01-16,14:07:43.869,14:07:46.602,2
125,2001,2019-01-16,14:07:46.762,14:07:46.762,3
126,2001,2019-01-16,14:07:46.922,14:07:46.922,2
127,2001,2019-01-16,14:07:47.085,14:07:48.048,3
128,2001,2019-01-16,14:07:48.209,14:07:48.851,2
129,2001,2019-01-16,14:07:49.012,14:07:49.012,3
130,2001,2019-01-16,14:07:49.172,14:07:49.335,2
131,2001,2019-01-16,14:07:49.495,14:07:49.495,3
132,2001,2019-01-16,14:07:49.655,14:07:52.547,2
133,2001,2019-01-16,14:07:52.709,14:07:53.19,3
134,2001,2019-01-16,14:07:53.351,14:07:53.351,2
135,2001,2019-01-16,14:07:53.512,14:07:53.672,3
136,2001,2019-01-16,14:07:53.834,14:07:53.834,2
137,2001,2019-01-16,14:07:53.995,14:07:53.995,3
138,2001,2019-01-16,14:07:54.154,14:07:54.154,2
139,2001,2019-01-16,14:07:54.315,14:07:55.923,3
140,2001,2019-01-16,14:07:56.084,14:08:01.225,2
141,2001,2019-01-16,14:08:01.386,14:08:02.352,0
142,2001,2019-01-16,14:08:02.512,14:08:15.236,3
143,2001,2019-01-16,14:08:15.394,14:08:16.519,2
144,2001,2019-01-16,14:08:16.682,14:08:21.985,3
145,2001,2019-01-16,14:08:22.145,14:08:22.467,2
146,2001,2019-01-16,14:08:22.625,14:08:26.645,3
147,2001,2019-01-16,14:08:26.804,14:08:28.734,0
148,2001,2019-01-16,14:08:28.894,14:08:43.197,3
149,2001,2019-01-16,14:08:43.359,14:08:54.126,2
150,2001,2019-01-16,14:08:54.287,14:08:54.446,3
151,2001,2019-01-16,14:08:54.608,14:08:54.608,2
152,2001,2019-01-16,14:08:54.769,14:08:54.769,3
153,2001,2019-01-16,14:08:54.929,14:08:54.929,2
154,2001,2019-01-16,14:08:55.09,14:08:55.09,3
155,2001,2019-01-16,14:08:55.25,14:08:55.25,2
156,2001,2019-01-16,14:08:55.429,14:08:56.215,3
157,2001,2019-01-16,14:08:56.376,14:08:56.376,2
158,2001,2019-01-16,14:08:56.535,14:08:56.858,3
159,2001,2019-01-16,14:08:57.019,14:08:57.019,2
160,2001,2019-01-16,14:08:57.179,14:08:57.179,3
161,2001,2019-01-16,14:08:57.339,14:08:57.66,2
162,2001,2019-01-16,14:08:57.821,14:08:57.821,3
163,2001,2019-01-16,14:08:57.983,14:08:58.624,2
164,2001,2019-01-16,14:08:58.787,14:08:59.267,3
165,2001,2019-01-16,14:08:59.429,14:08:59.589,2
166,2001,2019-01-16,14:08:59.749,14:08:59.749,3
167,2001,2019-01-16,14:08:59.91,14:09:00.07,2
168,2001,2019-01-16,14:09:00.232,14:09:01.034,3
169,2001,2019-01-16,14:09:01.196,14:09:01.196,2
170,2001,2019-01-16,14:09:01.355,14:09:01.355,3
171,2001,2019-01-16,14:09:01.518,14:09:01.518,2
172,2001,2019-01-16,14:09:01.678,14:09:02.48,3
173,2001,2019-01-16,14:09:02.641,14:09:05.694,2
174,2001,2019-01-16,14:09:05.855,14:09:05.855,3
175,2001,2019-01-16,14:09:06.016,14:09:06.016,2
176,2001,2019-01-16,14:09:06.176,14:09:06.818,3
177,2001,2019-01-16,14:09:06.98,14:09:07.14,2
178,2001,2019-01-16,14:09:07.3,14:09:07.623,3
179,2001,2019-01-16,14:09:07.784,14:09:07.945,2
180,2001,2019-01-16,14:09:08.105,14:09:08.586,3
181,2001,2019-01-16,14:09:08.748,14:09:08.907,2
182,2001,2019-01-16,14:09:09.069,14:09:09.551,3
183,2001,2019-01-16,14:09:09.71,14:09:09.71,2
184,2001,2019-01-16,14:09:09.871,14:09:16.619,3
185,2001,2019-01-16,14:09:16.78,14:09:16.78,2
186,2001,2019-01-16,14:09:16.94,14:09:18.226,3
187,2001,2019-01-16,14:09:18.386,14:09:18.386,2
188,2001,2019-01-16,14:09:18.546,14:09:19.35,3
189,2001,2019-01-16,14:09:19.511,14:09:24.812,2
190,2001,2019-01-16,14:09:24.975,14:09:26.58,0
191,2001,2019-01-16,14:09:26.74,14:09:33.005,3
192,2001,2019-01-16,14:09:33.168,14:09:33.327,0
193,2001,2019-01-16,14:09:33.487,14:09:33.648,3
194,2001,2019-01-16,14:09:33.81,14:09:35.417,0
195,2001,2019-01-16,14:09:35.588,14:09:35.588,3
196,2001,2019-01-16,14:09:35.738,14:09:36.219,2
197,2001,2019-01-16,14:09:36.38,14:09:40.878,3
198,2001,2019-01-16,14:09:41.038,14:09:41.682,2
199,2001,2019-01-16,14:09:41.844,14:09:43.614,3
200,2001,2019-01-16,14:09:43.77,14:09:44.092,2
201,2001,2019-01-16,14:09:44.254,14:09:53.25,3
202,2001,2019-01-16,14:09:53.411,14:09:53.411,0
203,2001,2019-01-16,14:09:53.572,14:09:58.232,3
204,3001,2019-03-05,10:03:24.717,10:04:06.297,2
205,3001,2019-03-05,10:04:06.459,10:04:48.839,0
206,3001,2019-03-05,10:04:49.002,10:05:28.976,2
207,3001,2019-03-05,10:05:29.138,10:05:29.298,3
208,3001,2019-03-05,10:05:29.457,10:05:29.457,2
209,3001,2019-03-05,10:05:29.617,10:05:29.617,3
210,3001,2019-03-05,10:05:29.779,10:05:38.131,2
211,3001,2019-03-05,10:05:38.288,10:05:47.121,0
212,3001,2019-03-05,10:05:47.283,10:05:50.333,1
213,3001,2019-03-05,10:05:50.492,10:05:54.347,2
214,3001,2019-03-05,10:05:54.509,10:05:55.469,3
215,3001,2019-03-05,10:05:55.632,10:05:55.791,2
216,3001,2019-03-05,10:05:55.952,10:05:55.952,3
217,3001,2019-03-05,10:05:56.112,10:05:58.523,2
218,3001,2019-03-05,10:05:58.684,10:05:58.843,1
219,3001,2019-03-05,10:05:59.003,10:05:59.323,2
220,3001,2019-03-05,10:05:59.484,10:06:27.592,1
221,3001,2019-03-05,10:06:27.743,10:06:35.769,0
222,3001,2019-03-05,10:06:35.932,10:06:36.733,2
223,3001,2019-03-05,10:06:36.893,10:07:16.234,0
224,3001,2019-03-05,10:07:16.393,10:07:51.721,1
225,3001,2019-03-05,10:07:51.884,10:07:54.291,2
226,3001,2019-03-05,10:07:54.451,10:07:54.451,0
227,3001,2019-03-05,10:07:54.611,10:07:56.543,1
228,3001,2019-03-05,10:07:56.7,10:08:02.478,0
229,3001,2019-03-05,10:08:02.638,10:08:08.259,2
230,3001,2019-03-05,10:08:08.419,10:08:08.591,0
231,3001,2019-03-05,10:08:08.739,10:08:12.271,2
232,3001,2019-03-05,10:08:12.432,10:08:12.753,0
233,3001,2019-03-05,10:08:12.913,10:08:12.913,2
234,3001,2019-03-05,10:08:13.074,10:08:13.074,0
235,3001,2019-03-05,10:08:13.236,10:08:19.819,2
236,3001,2019-03-05,10:08:19.977,10:08:19.977,3
237,3001,2019-03-05,10:08:20.14,10:08:20.298,1
238,3001,2019-03-05,10:08:20.46,10:08:23.35,2
239,3001,2019-03-05,10:08:23.509,10:08:23.831,1
240,3001,2019-03-05,10:08:23.992,10:08:23.992,2
241,3001,2019-03-05,10:08:24.151,10:08:27.362,3
242,3001,2019-03-05,10:08:27.524,10:09:04.451,2
243,3001,2019-03-05,10:09:04.611,10:09:05.415,3
244,3001,2019-03-05,10:09:05.574,10:09:05.574,2
245,3001,2019-03-05,10:09:05.736,10:09:05.895,3
246,3001,2019-03-05,10:09:06.058,10:09:09.109,2
247,3001,2019-03-05,10:09:09.269,10:09:17.299,0
248,3001,2019-03-05,10:09:17.457,10:09:18.903,2
249,3001,2019-03-05,10:09:19.118,10:09:19.224,0
250,3001,2019-03-05,10:09:19.385,10:09:19.546,2
251,3001,2019-03-05,10:09:19.707,10:09:22.277,0
252,3001,2019-03-05,10:09:22.438,10:09:30.949,2
253,3001,2019-03-05,10:09:31.108,10:09:31.108,3
254,3001,2019-03-05,10:09:31.27,10:09:42.353,2
255,3001,2019-03-05,10:09:42.513,10:09:42.672,3
256,3001,2019-03-05,10:09:42.834,10:09:43.477,2
257,3001,2019-03-05,10:09:43.637,10:09:43.637,3
258,3001,2019-03-05,10:09:43.807,10:09:43.957,2
259,3001,2019-03-05,10:09:44.118,10:09:44.118,3
260,3001,2019-03-05,10:09:44.278,10:09:44.278,2
261,3001,2019-03-05,10:09:44.441,10:09:44.921,3
262,3001,2019-03-05,10:09:45.083,10:09:46.847,2
263,3001,2019-03-05,10:09:47.008,10:09:47.974,3
264,3001,2019-03-05,10:09:48.134,10:09:48.134,2
265,3001,2019-03-05,10:09:48.293,10:09:48.293,3
266,3001,2019-03-05,10:09:48.453,10:09:48.453,2
267,3001,2019-03-05,10:09:48.614,10:10:40.484,3
268,3001,2019-03-05,10:10:40.644,10:10:40.644,2
269,3001,2019-03-05,10:10:40.807,10:10:46.594,3
270,3001,2019-03-05,10:10:46.746,10:10:46.909,2
271,3001,2019-03-05,10:10:47.067,10:10:47.229,3
272,3001,2019-03-05,10:10:47.39,10:10:47.549,2
273,3001,2019-03-05,10:10:47.711,10:10:47.711,1
274,3001,2019-03-05,10:10:47.87,10:10:47.87,3
275,3001,2019-03-05,10:10:48.041,10:10:48.041,1
276,3002,2019-03-05,12:23:37.598,12:24:07.938,2
277,3002,2019-03-05,12:24:08.099,12:24:08.099,0
278,3002,2019-03-05,12:24:08.259,12:24:09.383,2
279,3002,2019-03-05,12:24:09.543,12:24:44.378,0
280,3002,2019-03-05,12:24:44.54,12:25:21.784,2
281,3002,2019-03-05,12:25:21.945,12:25:23.711,3
282,3002,2019-03-05,12:25:23.873,12:25:25.959,2
283,3002,2019-03-05,12:25:26.119,12:25:26.281,0
284,3002,2019-03-05,12:25:26.44,12:25:26.922,2
285,3002,2019-03-05,12:25:27.084,12:25:29.329,0
286,3002,2019-03-05,12:25:29.492,12:25:30.937,1
287,3002,2019-03-05,12:25:31.097,12:25:32.862,2
288,3002,2019-03-05,12:25:33.023,12:26:06.738,1
289,3002,2019-03-05,12:26:06.901,12:26:08.21,0
290,3002,2019-03-05,12:26:08.346,12:26:12.521,2
291,3002,2019-03-05,12:26:12.681,12:26:13.484,1
292,3002,2019-03-05,12:26:13.645,12:26:14.768,3
293,3002,2019-03-05,12:26:14.93,12:26:43.031,0
294,3002,2019-03-05,12:26:43.189,12:27:18.198,1
295,3002,2019-03-05,12:27:18.357,12:28:03.167,2
296,3002,2019-03-05,12:28:03.33,12:28:03.489,3
297,3002,2019-03-05,12:28:03.651,12:28:04.293,2
298,3002,2019-03-05,12:28:04.455,12:28:08.148,3
299,3002,2019-03-05,12:28:08.309,12:28:12.165,2
300,3002,2019-03-05,12:28:12.325,12:28:13.771,3
301,3002,2019-03-05,12:28:13.933,12:28:16.182,2
302,3002,2019-03-05,12:28:16.343,12:28:16.663,3
303,3002,2019-03-05,12:28:16.824,12:28:20.2,2
304,3002,2019-03-05,12:28:20.36,12:28:22.128,3
305,3002,2019-03-05,12:28:22.287,12:28:29.358,2
306,3002,2019-03-05,12:28:29.518,12:28:48.635,3
307,3002,2019-03-05,12:28:48.798,12:28:50.082,2
308,3002,2019-03-05,12:28:50.243,12:28:50.243,3
309,3002,2019-03-05,12:28:50.403,12:28:50.403,2
310,3002,2019-03-05,12:28:50.565,12:28:50.565,3
311,3002,2019-03-05,12:28:50.724,12:29:01.165,2
312,3002,2019-03-05,12:29:01.324,12:29:01.324,3
313,3002,2019-03-05,12:29:01.487,12:29:01.647,2
314,3002,2019-03-05,12:29:01.808,12:29:01.808,3
315,3002,2019-03-05,12:29:01.968,12:29:01.968,2
316,3002,2019-03-05,12:29:02.127,12:29:02.288,3
317,3002,2019-03-05,12:29:02.449,12:29:07.911,2
318,3002,2019-03-05,12:29:08.07,12:29:08.07,3
319,3002,2019-03-05,12:29:08.232,12:29:08.713,2
320,3002,2019-03-05,12:29:08.875,12:29:08.875,3
321,3002,2019-03-05,12:29:09.034,12:29:09.356,2
322,3002,2019-03-05,12:29:09.517,12:29:09.517,3
323,3002,2019-03-05,12:29:09.676,12:29:21.242,2
324,3002,2019-03-05,12:29:21.401,12:29:21.722,3
325,3002,2019-03-05,12:29:21.884,12:29:21.884,2
326,3002,2019-03-05,12:29:22.045,12:29:22.045,3
327,3002,2019-03-05,12:29:22.205,12:29:22.205,2
328,3002,2019-03-05,12:29:22.366,12:29:23.168,3
329,3002,2019-03-05,12:29:23.331,12:29:23.331,2
330,3002,2019-03-05,12:29:23.489,12:29:23.812,3
331,3003,2019-03-05,12:33:59.899,12:34:29.77,2
332,3003,2019-03-05,12:34:29.929,12:34:33.303,0
333,3003,2019-03-05,12:34:33.464,12:34:33.785,3
334,3003,2019-03-05,12:34:33.944,12:34:34.427,0
335,3003,2019-03-05,12:34:34.588,12:34:34.588,2
336,3003,2019-03-05,12:34:34.749,12:34:35.551,0
337,3003,2019-03-05,12:34:35.71,12:34:35.872,2
338,3003,2019-03-05,12:34:36.033,12:34:37.479,0
339,3003,2019-03-05,12:34:37.64,12:34:38.441,2
340,3003,2019-03-05,12:34:38.603,12:35:06.543,0
341,3003,2019-03-05,12:35:06.703,12:35:07.026,2
342,3003,2019-03-05,12:35:07.186,12:35:07.186,0
343,3003,2019-03-05,12:35:07.347,12:35:07.347,2
344,3003,2019-03-05,12:35:07.509,12:35:08.148,0
345,3003,2019-03-05,12:35:08.311,12:35:13.126,2
346,3003,2019-03-05,12:35:13.29,12:35:15.54,3
347,3003,2019-03-05,12:35:15.698,12:35:43.8,2
348,3003,2019-03-05,12:35:43.959,12:35:44.122,1
349,3003,2019-03-05,12:35:44.282,12:35:47.975,3
350,3003,2019-03-05,12:35:48.137,12:35:54.24,2
351,3003,2019-03-05,12:35:54.401,12:35:58.897,3
352,3003,2019-03-05,12:35:59.058,12:36:03.929,2
353,3003,2019-03-05,12:36:04.036,12:36:10.783,3
354,3003,2019-03-05,12:36:10.942,12:36:13.032,2
355,3003,2019-03-05,12:36:13.191,12:36:13.191,3
356,3003,2019-03-05,12:36:13.353,12:36:13.513,2
357,3003,2019-03-05,12:36:13.674,12:36:13.674,3
358,3003,2019-03-05,12:36:13.834,12:36:14.478,2
359,3003,2019-03-05,12:36:14.637,12:36:16.245,3
360,3003,2019-03-05,12:36:16.404,12:36:22.508,1
361,3003,2019-03-05,12:36:22.669,12:36:22.829,0
362,3003,2019-03-05,12:36:22.988,12:36:22.988,1
363,3003,2019-03-05,12:36:23.15,12:36:26.683,0
364,3003,2019-03-05,12:36:26.842,12:36:47.559,1
365,3003,2019-03-05,12:36:47.718,12:37:26.101,0
366,3003,2019-03-05,12:37:26.263,12:37:28.833,1
367,3003,2019-03-05,12:37:28.992,12:37:29.795,3
368,3003,2019-03-05,12:37:29.957,12:37:32.526,0
369,3003,2019-03-05,12:37:32.688,12:37:32.688,1
370,3003,2019-03-05,12:37:32.848,12:37:33.009,0
371,3003,2019-03-05,12:37:33.168,12:38:19.423,1
372,3003,2019-03-05,12:38:19.585,12:38:23.277,0
373,3003,2019-03-05,12:38:23.439,12:38:24.723,2
374,3003,2019-03-05,12:38:24.885,12:38:25.527,3
375,3003,2019-03-05,12:38:25.688,12:38:26.33,2
376,3003,2019-03-05,12:38:26.489,12:38:32.272,3
377,3003,2019-03-05,12:38:32.432,12:38:32.432,0
378,3003,2019-03-05,12:38:32.594,12:38:33.234,2
379,3003,2019-03-05,12:38:33.396,12:38:39.178,0
380,3003,2019-03-05,12:38:39.339,12:38:39.981,2
381,3003,2019-03-05,12:38:40.139,12:38:45.119,3
382,3003,2019-03-05,12:38:45.282,12:39:14.515,2
383,3003,2019-03-05,12:39:14.678,12:39:22.066,3
384,3003,2019-03-05,12:39:22.227,12:39:40.863,2
385,3003,2019-03-05,12:39:41.023,12:40:29.414,3
386,3004,2019-03-05,12:47:04.763,12:47:34.635,2
387,3004,2019-03-05,12:47:34.796,12:48:08.842,0
388,3004,2019-03-05,12:48:09.004,12:48:54.622,2
389,3004,2019-03-05,12:48:54.784,12:49:11.487,0
390,3004,2019-03-05,12:49:11.649,12:49:11.649,3
391,3004,2019-03-05,12:49:11.808,12:49:11.808,0
392,3004,2019-03-05,12:49:11.984,12:49:13.093,3
393,3004,2019-03-05,12:49:13.253,12:49:13.414,0
394,3004,2019-03-05,12:49:13.574,12:49:23.693,2
395,3004,2019-03-05,12:49:23.853,12:49:25.299,3
396,3004,2019-03-05,12:49:25.46,12:49:26.262,1
397,3004,2019-03-05,12:49:26.424,12:49:30.117,0
398,3004,2019-03-05,12:49:30.279,12:50:03.205,1
399,3004,2019-03-05,12:50:03.362,12:50:44.636,0
400,3004,2019-03-05,12:50:44.796,12:50:47.366,2
401,3004,2019-03-05,12:50:47.528,12:50:47.528,0
402,3004,2019-03-05,12:50:47.689,12:50:48.652,1
403,3004,2019-03-05,12:50:48.812,12:50:48.972,0
404,3004,2019-03-05,12:50:49.135,12:51:27.042,1
405,3004,2019-03-05,12:51:27.204,12:51:29.935,2
406,3004,2019-03-05,12:51:30.094,12:51:31.059,3
407,3004,2019-03-05,12:51:31.218,12:51:37.003,1
408,3004,2019-03-05,12:51:37.162,12:51:37.162,0
409,3004,2019-03-05,12:51:37.324,12:51:37.484,1
410,3004,2019-03-05,12:51:37.644,12:51:38.932,0
411,3004,2019-03-05,12:51:39.091,12:51:59.812,2
412,3004,2019-03-05,12:51:59.973,12:52:16.518,0
413,3004,2019-03-05,12:52:16.679,12:52:21.5,2
414,3004,2019-03-05,12:52:21.658,12:52:22.462,3
415,3004,2019-03-05,12:52:22.623,12:52:26.342,2
416,3004,2019-03-05,12:52:26.479,12:52:26.96,3
417,3004,2019-03-05,12:52:27.122,12:52:27.122,2
418,3004,2019-03-05,12:52:27.282,12:52:27.282,3
419,3004,2019-03-05,12:52:27.444,12:52:57.485,2
420,3004,2019-03-05,12:52:57.644,12:52:58.608,3
421,3004,2019-03-05,12:52:58.77,12:53:00.054,2
422,3004,2019-03-05,12:53:00.214,12:53:05.035,3
423,3004,2019-03-05,12:53:05.194,12:53:05.355,2
424,3004,2019-03-05,12:53:05.517,12:53:05.836,3
425,3004,2019-03-05,12:53:05.999,12:53:11.138,2
426,3004,2019-03-05,12:53:11.301,12:53:29.453,3
427,3004,2019-03-05,12:53:29.611,12:53:29.611,2
428,3004,2019-03-05,12:53:29.774,12:53:29.774,3
429,3004,2019-03-05,12:53:29.934,12:53:29.934,2
430,3004,2019-03-05,12:53:30.093,12:53:31.872,3
431,3004,2019-03-05,12:53:32.021,12:53:32.503,2
432,3004,2019-03-05,12:53:32.665,12:53:32.665,3
433,3004,2019-03-05,12:53:32.824,12:53:32.824,2
434,3004,2019-03-05,12:53:32.984,12:53:34.592,3
435,3004,2019-03-05,12:53:34.751,12:53:35.077,2
436,3004,2019-03-05,12:53:35.234,12:53:35.715,3
437,3004,2019-03-05,12:53:35.876,12:53:35.876,2
438,3004,2019-03-05,12:53:36.037,12:53:37.321,3
439,3004,2019-03-05,12:53:37.483,12:53:37.483,2
440,3004,2019-03-05,12:53:37.643,12:53:38.125,3
441,3004,2019-03-05,12:53:38.285,12:53:38.606,2
442,3004,2019-03-05,12:53:38.768,12:53:38.927,3
443,3004,2019-03-05,12:53:39.09,12:53:39.09,2
444,3004,2019-03-05,12:53:39.25,12:53:39.25,3
445,3004,2019-03-05,12:53:39.409,12:53:39.571,2
446,3004,2019-03-05,12:53:39.73,12:53:40.052,3
447,3004,2019-03-05,12:53:40.214,12:53:45.674,2
448,3004,2019-03-05,12:53:45.836,12:54:04.628,3
449,3004,2019-03-05,12:54:04.787,12:54:04.949,2
450,3004,2019-03-05,12:54:05.108,12:54:05.108,3
451,3004,2019-03-05,12:54:05.27,12:54:05.43,2
452,3004,2019-03-05,12:54:05.592,12:54:08.484,3
453,3004,2019-03-05,12:54:08.642,12:54:08.963,2
454,3005,2019-03-05,12:59:27.632,12:59:57.52,2
455,3005,2019-03-05,12:59:57.671,12:59:58.798,0
456,3005,2019-03-05,12:59:58.954,13:0:0.0,2
457,3005,2019-03-05,13:0:0.0,13:00:01.524,2
458,3005,2019-03-05,13:00:01.686,13:00:01.846,3
459,3005,2019-03-05,13:00:02.007,13:00:02.649,2
460,3005,2019-03-05,13:00:02.808,13:00:39.751,0
461,3005,2019-03-05,13:00:39.91,13:01:20.709,2
462,3005,2019-03-05,13:01:20.867,13:01:21.029,3
463,3005,2019-03-05,13:01:21.19,13:01:21.67,2
464,3005,2019-03-05,13:01:21.834,13:01:21.834,3
