1001,stand,2019-01-14 14:52:30.956,00:00:30
1001,sit,2019-01-14 14:53:07.802,00:00:30
1001,stand,2019-01-14 14:53:41.932,00:00:28
1001,1,2019-01-14 14:54:44.784,00:00:03
1001,sleep,2019-01-14 14:55:15.521,00:00:30
1001,sit,2019-01-14 14:55:51.726,00:00:30
1001,sleep,2019-01-14 14:56:27.937,00:00:31
1001,sit,2019-01-14 14:57:03.592,00:00:01
1001,stand,2019-01-14 14:57:05.548,00:00:31
1001,walk,2019-01-14 14:59:11.365,00:01:00
1001,downstairs,2019-01-14 15:01:41.375,00:00:13
1001,upstairs,2019-01-14 15:01:56.600,00:00:21
1001,downstairs,2019-01-14 15:02:20.945,00:00:22
1001,upstairs,2019-01-14 15:02:44.824,00:00:22
1002,stand,2019-01-14 15:19:08.197,00:00:30
1002,sit,2019-01-14 15:19:44.910,00:00:30
1002,stand,2019-01-14 15:20:17.811,00:00:31
1002,sleep,2019-01-14 15:21:05.156,00:00:30
1002,sit,2019-01-14 15:21:43.401,00:00:30
1002,sleep,2019-01-14 15:22:18.797,00:00:30
1002,stand,2019-01-14 15:22:57.350,00:00:30
1002,walk,2019-01-14 15:23:44.030,00:01:00
1002,downstairs,2019-01-14 15:25:20.475,00:00:18
1002,upstairs,2019-01-14 15:25:40.224,00:00:14
1002,downstairs,2019-01-14 15:25:57.599,00:00:14
1002,upstairs,2019-01-14 15:26:13.636,00:00:16
1003,stand,2019-01-14 15:46:12.978,00:00:30
1003,sit,2019-01-14 15:46:47.359,00:00:30
1003,stand,2019-01-14 15:47:20.869,00:00:30
1003,sleep,2019-01-14 15:48:11.689,00:00:30
1003,sit,2019-01-14 15:48:45.659,00:00:32
1003,sleep,2019-01-14 15:49:24.555,00:00:30
1003,stand,2019-01-14 15:50:01.009,00:00:30
1003,walk,2019-01-14 15:51:10.240,00:01:00
1003,downstairs,2019-01-14 15:52:41.083,00:00:14
1003,upstairs,2019-01-14 15:52:56.493,00:00:13
1003,downstairs,2019-01-14 15:53:12.202,00:00:13
1003,upstairs,2019-01-14 15:53:27.007,00:00:15
1004,stand,2019-01-14 16:05:55.934,00:00:30
1004,sit,2019-01-14 16:06:29.315,00:00:30
1004,stand,2019-01-14 16:07:10.027,00:00:23
1004,sleep,2019-01-14 16:07:39.987,00:00:30
1004,sit,2019-01-14 16:08:12.213,00:00:31
1004,stand,2019-01-14 16:08:46.868,00:00:30
1004,walk,2019-01-14 16:09:45.316,00:01:00
1004,downstairs,2019-01-14 16:11:19.355,00:00:15
1004,upstairs,2019-01-14 16:11:36.324,00:00:14
1004,downstairs,2019-01-14 16:11:51.826,00:00:15
1004,upstairs,2019-01-14 16:12:08.313,00:00:15
